time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.028,0.033,0.03200000000000001,0.032,0.0009759000729485333,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.342,0.34500000000000003,0.3434500000000001,0.3435,0.0009733961166965902,0.019,0.021,0.019700000000000002,0.02,0.0005567764362830027,0.20800000000000002,0.21,0.20925,0.209,0.0006224949798994316,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.666,0.67,0.6677,0.668,0.0009000000000000008,0.034,0.035,0.03490000000000001,0.035,0.0003000000000000003,0.406,0.40800000000000003,0.40725000000000006,0.40700000000000003,0.0006224949798994372,0.008,0.009000000000000001,0.008100000000000001,0.008,0.0003000000000000003,32,32,4096,11008,32768,True,224,1
0.027,0.032,0.03090476190476191,0.031,0.0009209085526577962,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.339,0.342,0.33990000000000004,0.34,0.0009433981132056612,0.019,0.021,0.019600000000000003,0.02,0.0005830951894845307,0.21,0.215,0.21269999999999997,0.213,0.0012688577540449532,0.013000000000000001,0.014,0.013700000000000004,0.014,0.0004582575694955836,0.667,0.669,0.66745,0.667,0.0006689544080129832,0.034,0.034,0.03400000000000001,0.034,6.938893903907228e-18,0.406,0.40900000000000003,0.40725,0.40700000000000003,0.0007664854858377951,0.008,0.009000000000000001,0.008050000000000002,0.008,0.0002179449471770339,32,32,4096,11008,32768,True,216,1
0.026000000000000002,0.031,0.02990476190476191,0.03,0.0009209085526577955,0.013000000000000001,0.014,0.013700000000000004,0.014,0.00045825756949558356,0.337,0.34,0.33815,0.338,0.0009630680142129122,0.019,0.021,0.019250000000000003,0.019,0.0005361902647381809,0.20800000000000002,0.212,0.20970000000000005,0.209,0.001307669683062196,0.013000000000000001,0.014,0.013350000000000004,0.013000000000000001,0.0004769696007084724,0.666,0.669,0.6668499999999999,0.667,0.0008529361054615998,0.033,0.034,0.033850000000000005,0.034,0.00035707142142714284,0.405,0.40900000000000003,0.4072,0.40700000000000003,0.0008717797887081355,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,32,32,4096,11008,32768,True,208,1
0.025,0.03,0.028857142857142862,0.029,0.000888321814579887,0.013000000000000001,0.014,0.013650000000000004,0.014,0.00047696960070847243,0.335,0.338,0.3358,0.336,0.0008124038404635969,0.018000000000000002,0.02,0.019150000000000007,0.019,0.0004769696007084729,0.203,0.209,0.20660000000000003,0.20700000000000002,0.0013190905958272905,0.013000000000000001,0.014,0.013300000000000003,0.013000000000000001,0.00045825756949558356,0.665,0.668,0.6661500000000001,0.666,0.0007262919523166982,0.033,0.034,0.03330000000000001,0.033,0.0004582575694955844,0.403,0.406,0.40485,0.405,0.0008529361054615998,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,32,32,4096,11008,32768,True,200,1
0.025,0.028,0.027857142857142865,0.028,0.0006388765649999395,0.013000000000000001,0.014,0.013200000000000003,0.013000000000000001,0.0003999999999999997,0.34500000000000003,0.364,0.34730000000000005,0.34650000000000003,0.003899999999999991,0.019,0.02,0.019850000000000003,0.02,0.00035707142142714284,0.11900000000000001,0.12,0.11915000000000005,0.11900000000000001,0.00035707142142713785,0.013000000000000001,0.014,0.013100000000000004,0.013000000000000001,0.00029999999999999976,0.664,0.667,0.6651499999999999,0.665,0.0005722761571129803,0.032,0.033,0.032850000000000004,0.033,0.00035707142142714284,0.358,0.36,0.35879999999999995,0.359,0.0006782329983125273,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,32,32,4096,11008,32768,True,192,1
0.024,0.028,0.027000000000000007,0.027,0.0007559289460184545,0.013000000000000001,0.014,0.013350000000000004,0.013000000000000001,0.0004769696007084724,0.343,0.374,0.34795,0.34450000000000003,0.007761926307302834,0.019,0.02,0.019400000000000004,0.019,0.000489897948556636,0.11800000000000001,0.11900000000000001,0.1182,0.11800000000000001,0.00040000000000000034,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.663,0.666,0.66485,0.665,0.0007921489758877437,0.032,0.033,0.032200000000000006,0.032,0.0004000000000000003,0.357,0.359,0.3578999999999999,0.358,0.0006244997998398403,0.007,0.008,0.007300000000000001,0.007,0.00045825756949558405,32,32,4096,11008,32768,True,184,1
0.023,0.027,0.026047619047619056,0.026000000000000002,0.0007853534524986018,0.013000000000000001,0.014,0.013100000000000004,0.013000000000000001,0.00029999999999999976,0.34,0.356,0.34375,0.343,0.004217522969706259,0.019,0.02,0.019150000000000004,0.019,0.00035707142142714284,0.117,0.11800000000000001,0.11725,0.117,0.0004330127018922197,0.013000000000000001,0.014,0.013100000000000004,0.013000000000000001,0.00029999999999999976,0.663,0.665,0.66395,0.664,0.0007399324293474377,0.031,0.032,0.031700000000000006,0.032,0.0004582575694955844,0.307,0.309,0.3078000000000001,0.308,0.000748331477354789,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,32,32,4096,11008,32768,True,176,1
0.022,0.026000000000000002,0.025285714285714293,0.025,0.0008806305718527116,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.337,0.354,0.34155,0.339,0.0059369605018056,0.016,0.017,0.016800000000000002,0.017,0.0004000000000000004,0.115,0.117,0.11615000000000002,0.116,0.0004769696007084733,0.013000000000000001,0.014,0.013050000000000003,0.013000000000000001,0.00021794494717703353,0.662,0.665,0.6637,0.664,0.0009539392014169466,0.029,0.031,0.029250000000000005,0.029,0.000622494979899436,0.303,0.306,0.30419999999999997,0.304,0.0008717797887081354,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,32,32,4096,11008,32768,True,168,1
0.021,0.025,0.02390476190476191,0.024,0.0006834619092574917,0.013000000000000001,0.014,0.013050000000000003,0.013000000000000001,0.00021794494717703353,0.333,0.337,0.3346,0.3345,0.0011575836902790236,0.016,0.017,0.016600000000000004,0.017,0.0004898979485566361,0.114,0.116,0.11515000000000004,0.115,0.0004769696007084733,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.395,0.4,0.39790000000000003,0.398,0.0014798648586948754,0.028,0.029,0.028100000000000003,0.028,0.00030000000000000024,0.298,0.303,0.30055,0.3005,0.0010712142642814286,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,32,32,4096,11008,32768,True,160,1
0.02,0.024,0.023047619047619053,0.023,0.000785353452498602,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.37,0.382,0.376,0.376,0.0032403703492039334,0.016,0.017,0.016250000000000004,0.016,0.00043301270189221973,0.114,0.115,0.11410000000000001,0.114,0.00030000000000000024,0.013000000000000001,0.014,0.013050000000000003,0.013000000000000001,0.00021794494717703353,0.393,0.396,0.39479999999999993,0.395,0.0006782329983125273,0.028,0.029,0.028050000000000002,0.028,0.0002179449471770339,0.294,0.298,0.29539999999999994,0.295,0.0009165151389911689,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,32,32,4096,11008,32768,True,152,1
0.019,0.023,0.021952380952380956,0.022,0.0007221786137191953,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.359,0.379,0.3672,0.366,0.005409251334519414,0.016,0.017,0.016200000000000003,0.016,0.00040000000000000034,0.112,0.113,0.1129,0.113,0.00030000000000000024,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.391,0.393,0.39180000000000004,0.392,0.0006000000000000005,0.028,0.029,0.028050000000000002,0.028,0.0002179449471770339,0.292,0.296,0.29335,0.293,0.0008529361054615997,0.006,0.007,0.006950000000000002,0.007,0.00021794494717703366,32,32,4096,11008,32768,True,144,1
0.018000000000000002,0.022,0.020952380952380955,0.021,0.0007221786137191948,0.012,0.013000000000000001,0.012900000000000003,0.013000000000000001,0.00030000000000000024,0.353,0.368,0.36019999999999996,0.3605,0.0040199502484483595,0.015,0.017,0.016050000000000002,0.016,0.00038405728739343076,0.111,0.113,0.11195000000000002,0.112,0.0004974937185533104,0.012,0.013000000000000001,0.012950000000000003,0.013000000000000001,0.00021794494717703385,0.39,0.392,0.39069999999999994,0.391,0.0006403124237432854,0.027,0.028,0.027850000000000003,0.028,0.00035707142142714284,0.289,0.291,0.28985000000000005,0.29,0.0007262919523166982,0.006,0.007,0.0062000000000000015,0.006,0.0004,32,32,4096,11008,32768,True,136,1
0.018000000000000002,0.021,0.020047619047619054,0.02,0.0005753831415997415,0.012,0.013000000000000001,0.012700000000000003,0.013000000000000001,0.0004582575694955845,0.243,0.245,0.24355000000000002,0.243,0.0006689544080129831,0.015,0.016,0.015050000000000003,0.015,0.00021794494717703385,0.083,0.084,0.08385000000000001,0.084,0.0003570714214271428,0.012,0.013000000000000001,0.012900000000000003,0.013000000000000001,0.00030000000000000024,0.321,0.329,0.3262000000000001,0.3265,0.0023790754506740662,0.027,0.028,0.0274,0.027,0.0004898979485566361,0.191,0.20400000000000001,0.19345,0.192,0.0036397115270306825,0.006,0.007,0.0060500000000000016,0.006,0.0002179449471770337,32,32,4096,11008,32768,True,128,1
0.017,0.019,0.01890476190476191,0.019,0.00042591770999995954,0.012,0.013000000000000001,0.012050000000000002,0.012,0.0002179449471770339,0.23500000000000001,0.23800000000000002,0.2365,0.23600000000000002,0.0009219544457292895,0.014,0.016,0.015000000000000003,0.015,0.000316227766016838,0.083,0.084,0.08390000000000002,0.084,0.00030000000000000024,0.011,0.013000000000000001,0.012150000000000003,0.012,0.00047696960070847325,0.321,0.324,0.32240000000000013,0.3225,0.0008000000000000007,0.027,0.027,0.027000000000000003,0.027,3.469446951953614e-18,0.163,0.167,0.16425000000000003,0.164,0.0008291561975888506,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,32,32,4096,11008,32768,True,120,1
0.016,0.018000000000000002,0.01790476190476191,0.018000000000000002,0.0004259177099999603,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.226,0.228,0.22675000000000006,0.227,0.0005361902647381809,0.013000000000000001,0.014,0.013300000000000003,0.013000000000000001,0.00045825756949558356,0.082,0.082,0.08200000000000002,0.082,1.3877787807814457e-17,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.314,0.317,0.3157,0.316,0.0009000000000000007,0.018000000000000002,0.019,0.018200000000000004,0.018000000000000002,0.00039999999999999893,0.163,0.165,0.16390000000000002,0.164,0.00043588989435406776,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,32,32,4096,11008,32768,True,112,1
0.015,0.017,0.01690476190476191,0.017,0.0004259177099999603,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.218,0.22,0.21869999999999998,0.219,0.0006403124237432853,0.013000000000000001,0.014,0.013250000000000003,0.013000000000000001,0.00043301270189221897,0.082,0.083,0.08205000000000003,0.082,0.00021794494717703385,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.313,0.315,0.31355,0.313,0.0006689544080129832,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.163,0.164,0.16349999999999998,0.1635,0.0005000000000000006,0.005,0.006,0.00515,0.005,0.0003570714214271425,32,32,4096,11008,32768,True,104,1
0.014,0.017,0.015952380952380957,0.016,0.00048562090605645586,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.203,0.20600000000000002,0.20400000000000001,0.20400000000000001,0.0008944271909999168,0.013000000000000001,0.014,0.013150000000000004,0.013000000000000001,0.0003570714214271422,0.082,0.082,0.08200000000000002,0.082,1.3877787807814457e-17,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.309,0.315,0.31165000000000004,0.311,0.0014585952145814835,0.017,0.018000000000000002,0.017850000000000005,0.018000000000000002,0.00035707142142714284,0.162,0.164,0.16309999999999997,0.163,0.0005385164807134509,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,32,32,4096,11008,32768,True,96,1
0.013000000000000001,0.015,0.014904761904761907,0.015,0.0004259177099999596,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.197,0.2,0.1982,0.198,0.0008124038404635967,0.012,0.013000000000000001,0.012950000000000003,0.013000000000000001,0.00021794494717703385,0.078,0.08,0.07845,0.078,0.0006689544080129832,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.308,0.312,0.30945,0.309,0.001160818676624391,0.017,0.018000000000000002,0.017550000000000003,0.018000000000000002,0.0004974937185533105,0.162,0.164,0.16275,0.163,0.0005361902647381809,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,32,32,4096,11008,32768,True,88,1
0.012,0.015,0.013952380952380954,0.014,0.00048562090605645564,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.189,0.191,0.19005,0.19,0.0007399324293474377,0.012,0.013000000000000001,0.012600000000000004,0.013000000000000001,0.0004898979485566361,0.077,0.079,0.0777,0.078,0.0006403124237432854,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.307,0.312,0.3084,0.308,0.0011135528725660054,0.017,0.018000000000000002,0.017150000000000006,0.017,0.00035707142142714284,0.162,0.163,0.1624,0.162,0.000489897948556636,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,32,32,4096,11008,32768,True,80,1
0.012,0.014,0.013333333333333338,0.013000000000000001,0.0005634361698190108,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.182,0.187,0.1839,0.184,0.0009433981132056611,0.012,0.013000000000000001,0.012350000000000003,0.012,0.0004769696007084732,0.076,0.078,0.0771,0.077,0.0005385164807134509,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.306,0.309,0.30724999999999997,0.307,0.0009420721840708395,0.017,0.018000000000000002,0.017100000000000004,0.017,0.00030000000000000024,0.169,0.17500000000000002,0.17130000000000004,0.171,0.001228820572744452,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,32,32,4096,11008,32768,True,72,1
0.01,0.013000000000000001,0.011952380952380956,0.012,0.00048562090605645586,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.151,0.157,0.15265,0.152,0.0013883443376914832,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.06,0.061,0.060250000000000005,0.06,0.0004330127018922198,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.266,0.27,0.26880000000000004,0.269,0.001029563014098701,0.017,0.018000000000000002,0.017100000000000004,0.017,0.00030000000000000024,0.14,0.14100000000000001,0.14035000000000003,0.14,0.0004769696007084733,0.004,0.005,0.004100000000000001,0.004,0.00030000000000000003,32,32,4096,11008,32768,True,64,1
0.01,0.012,0.011142857142857145,0.011,0.00046656947481584366,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.151,0.155,0.15235,0.152,0.0011079259903080177,0.009000000000000001,0.01,0.009200000000000003,0.009000000000000001,0.0003999999999999997,0.059000000000000004,0.061,0.059649999999999995,0.06,0.0005722761571129772,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.257,0.263,0.2602,0.26,0.0014696938456699082,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.137,0.14,0.13829999999999998,0.138,0.0008426149773176366,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,56,1
0.009000000000000001,0.011,0.01019047619047619,0.01,0.0004994327848429289,0.007,0.008,0.007950000000000002,0.008,0.00021794494717703366,0.167,0.187,0.17744999999999994,0.182,0.007838845578272345,0.011,0.012,0.01105,0.011,0.0002179449471770339,0.058,0.059000000000000004,0.05855000000000001,0.059000000000000004,0.0004974937185533104,0.007,0.008,0.007650000000000001,0.008,0.0004769696007084728,0.267,0.274,0.2704,0.27,0.001714642819948226,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.136,0.138,0.13655,0.1365,0.0005894913061275802,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,48,1
0.008,0.01,0.009142857142857145,0.009000000000000001,0.00046656947481584323,0.007,0.008,0.007200000000000001,0.007,0.0004,0.149,0.155,0.15099999999999997,0.151,0.0014142135623730961,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.057,0.059000000000000004,0.05800000000000001,0.058,0.00044721359549995833,0.007,0.008,0.007200000000000001,0.007,0.0004,0.264,0.269,0.26680000000000004,0.267,0.0013266499161421613,0.014,0.015,0.014900000000000002,0.015,0.00029999999999999976,0.135,0.138,0.13640000000000002,0.136,0.0008000000000000007,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,40,1
0.007,0.009000000000000001,0.008571428571428574,0.009000000000000001,0.0005832118435198047,0.007,0.008,0.007050000000000001,0.007,0.0002179449471770337,0.148,0.152,0.14984999999999998,0.15,0.0011521718621802922,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.056,0.057,0.05665,0.057,0.0004769696007084732,0.007,0.008,0.0071,0.007,0.00030000000000000003,0.242,0.251,0.24560000000000004,0.2455,0.0024166091947189165,0.014,0.015,0.014550000000000002,0.015,0.0004974937185533095,0.133,0.136,0.1343,0.134,0.0007141428428542857,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,32,1
0.007,0.008,0.007047619047619048,0.007,0.00021295885499998,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.138,0.154,0.14629999999999999,0.148,0.005505451843400314,0.01,0.011,0.010950000000000001,0.011,0.00021794494717703347,0.057,0.059000000000000004,0.05739999999999999,0.057,0.0005830951894845306,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.24,0.243,0.2411,0.241,0.001044030650891056,0.014,0.015,0.014600000000000002,0.015,0.0004898979485566352,0.132,0.134,0.13275,0.133,0.0006982120021884477,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,24,1
0.014,0.02,0.019666666666666673,0.02,0.0012848321488792423,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.133,0.14,0.13515000000000002,0.135,0.001525614630239237,0.01,0.011,0.010750000000000001,0.011,0.00043301270189221897,0.056,0.057,0.056400000000000006,0.056,0.000489897948556636,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.23500000000000001,0.23800000000000002,0.23675000000000007,0.23700000000000002,0.0008874119674649432,0.014,0.015,0.0142,0.014,0.0003999999999999996,0.125,0.131,0.12704999999999997,0.1265,0.0015644487847162028,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,16,1
0.009000000000000001,0.012,0.01185714285714286,0.012,0.0006388765649999397,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.132,0.138,0.13435,0.134,0.0018513508581573634,0.01,0.011,0.01025,0.01,0.000433012701892219,0.054,0.057,0.05535000000000001,0.055,0.0007262919523166982,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.231,0.23500000000000001,0.23355,0.234,0.0012031209415515976,0.014,0.015,0.014050000000000002,0.014,0.00021794494717703353,0.122,0.127,0.12400000000000003,0.124,0.0010954451150103333,0.003,0.004,0.0032000000000000006,0.003,0.0004,32,32,4096,11008,32768,True,8,1
0.006,0.008,0.007904761904761906,0.008,0.00042591770999995997,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.13,0.136,0.1317,0.131,0.0012688577540449532,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.054,0.056,0.05500000000000001,0.055,0.00044721359549995833,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.23,0.234,0.23224999999999998,0.232,0.0009937303457175904,0.013000000000000001,0.014,0.013950000000000004,0.014,0.00021794494717703353,0.121,0.125,0.12239999999999998,0.122,0.000916515138991169,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,32,32,4096,11008,32768,True,4,1
0.005,0.006,0.005952380952380954,0.006,0.00021295885499997998,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.13,0.136,0.13135000000000002,0.131,0.0011521718621802922,0.01,0.011,0.010100000000000001,0.01,0.00029999999999999976,0.054,0.055,0.054849999999999996,0.055,0.00035707142142714284,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.229,0.233,0.23100000000000004,0.231,0.0010488088481701524,0.013000000000000001,0.014,0.013850000000000005,0.014,0.00035707142142714214,0.121,0.123,0.12169999999999999,0.122,0.0006403124237432854,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,32,32,4096,11008,32768,True,2,1
0.004,0.005,0.004952380952380954,0.005,0.00021295885499997998,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.13,0.136,0.13110000000000002,0.131,0.0013379088160259665,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.054,0.056,0.05475000000000001,0.055,0.0005361902647381809,0.007,0.008,0.007050000000000001,0.007,0.0002179449471770337,0.25,0.256,0.2529,0.253,0.0017000000000000014,0.013000000000000001,0.014,0.013100000000000004,0.013000000000000001,0.00029999999999999976,0.126,0.128,0.127,0.127,0.0007071067811865482,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,32,32,4096,11008,32768,True,1,1
0.362,0.41000000000000003,0.39519047619047626,0.404,0.017109226270722092,0.176,0.2,0.19355,0.1975,0.008009213444527503,1.711,2.015,1.9381500000000003,1.9969999999999999,0.10757754180125145,0.129,0.14300000000000002,0.13940000000000002,0.14200000000000002,0.00483114893167247,0.624,0.734,0.7042499999999999,0.7235,0.03915593824696324,0.176,0.2,0.19305,0.198,0.008488079877098244,3.021,3.5660000000000003,3.4252000000000002,3.5275,0.19828933405506213,0.247,0.273,0.26685,0.271,0.008878485231164161,1.493,1.754,1.69175,1.7345000000000002,0.08738528194152603,0.115,0.117,0.11520000000000004,0.115,0.0005099019513592789,32,32,4096,11008,32768,True,4096,2
0.39,0.40800000000000003,0.4020476190476191,0.403,0.004735641863029269,0.189,0.197,0.19540000000000005,0.1965,0.0024779023386727753,1.8880000000000001,1.986,1.9571,1.967,0.025518424716271162,0.135,0.14200000000000002,0.14,0.1405,0.0017606816861659024,0.687,0.731,0.7128,0.716,0.01030824912388129,0.189,0.196,0.19465,0.1955,0.002151162476429897,3.34,3.5140000000000002,3.4658,3.482,0.04498733155011536,0.262,0.271,0.26839999999999997,0.269,0.00239582971014219,1.641,1.723,1.7029,1.716,0.02554975538043368,0.115,0.115,0.11500000000000003,0.115,2.7755575615628914e-17,32,32,4096,11008,32768,True,4096,2
0.392,0.406,0.3985714285714285,0.4,0.003761603363453622,0.191,0.198,0.19385000000000002,0.194,0.0016815171720800254,1.9120000000000001,1.99,1.9486999999999994,1.9569999999999999,0.019052821313390814,0.137,0.14100000000000001,0.1386,0.1385,0.001200000000000001,0.6940000000000001,0.719,0.7098500000000001,0.7124999999999999,0.006295037728242755,0.191,0.196,0.19325000000000006,0.194,0.001299038105676659,3.3890000000000002,3.516,3.4527500000000004,3.4684999999999997,0.03156402224051931,0.263,0.27,0.26654999999999995,0.267,0.001657558445425079,1.6640000000000001,1.734,1.7000499999999998,1.7069999999999999,0.01682995840755406,0.114,0.115,0.11405000000000001,0.114,0.00021794494717703385,32,32,4096,11008,32768,True,4064,2
0.385,0.401,0.39642857142857146,0.397,0.00405405650548434,0.188,0.195,0.19265,0.193,0.002174281490515892,1.887,1.986,1.9555999999999998,1.9609999999999999,0.027536158047193154,0.135,0.14,0.13810000000000003,0.138,0.0012206555615733713,0.683,0.721,0.7092499999999999,0.7115,0.011179780856528421,0.187,0.195,0.19239999999999996,0.193,0.0024166091947189165,3.333,3.5060000000000002,3.4537000000000004,3.468,0.05445925082114147,0.259,0.268,0.26465000000000005,0.266,0.002535251466817446,1.6380000000000001,1.727,1.6988500000000002,1.7075,0.02502453795777256,0.113,0.114,0.11305000000000001,0.113,0.00021794494717703385,32,32,4096,11008,32768,True,4032,2
0.382,0.401,0.39414285714285713,0.395,0.005185012414787128,0.186,0.195,0.19150000000000003,0.192,0.002439262183530096,1.879,1.979,1.9505500000000002,1.9625,0.028638217472461515,0.133,0.139,0.1369,0.137,0.0015132745950421568,0.683,0.72,0.71005,0.7124999999999999,0.010254145503161121,0.186,0.194,0.19150000000000003,0.192,0.002133072900770156,3.323,3.503,3.4558500000000008,3.481,0.051218429300399285,0.257,0.266,0.26310000000000006,0.264,0.002406241883103195,1.6320000000000001,1.724,1.6953500000000001,1.701,0.02472908206949865,0.112,0.112,0.11200000000000002,0.112,1.3877787807814457e-17,32,32,4096,11008,32768,True,4000,2
0.382,0.398,0.388904761904762,0.389,0.004093022656560822,0.186,0.193,0.18934999999999996,0.19,0.0018241436346954716,1.716,1.7790000000000001,1.7510999999999999,1.7570000000000001,0.017076006558911862,0.133,0.137,0.13535,0.135,0.001061838029079766,0.673,0.7020000000000001,0.6919500000000001,0.6940000000000001,0.007716702663702943,0.186,0.19,0.1886,0.189,0.0015937377450509242,3.0340000000000003,3.126,3.09285,3.1075,0.03145357690311227,0.257,0.262,0.25985,0.261,0.001768473918382741,1.608,1.6560000000000001,1.6372,1.647,0.016895561547341384,0.111,0.112,0.11125000000000003,0.111,0.0004330127018922197,32,32,4096,11008,32768,True,3968,2
0.381,0.393,0.38709523809523805,0.388,0.0035038042169804134,0.185,0.19,0.188,0.189,0.0015165750888103116,1.711,1.7730000000000001,1.7499500000000001,1.7565,0.017121550747522866,0.132,0.136,0.13379999999999997,0.134,0.0012489995996796807,0.673,0.6970000000000001,0.68745,0.6895,0.00706735452627078,0.184,0.189,0.1869,0.1875,0.0014798648586948754,3.037,3.123,3.0944499999999997,3.1115,0.03066834687426111,0.254,0.259,0.25745000000000007,0.258,0.0018296174463532005,1.601,1.6480000000000001,1.6332499999999999,1.6440000000000001,0.01770840196065134,0.11,0.111,0.1101,0.11,0.00030000000000000024,32,32,4096,11008,32768,True,3936,2
